id,ra,dec,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,votes,p_el_debiased,p_cs_debiased,spiral,elliptical,uncertain
587722983883014000,169.63559,0.48843048,0.160346,20.426521,18.667568,17.693644,17.308739,17.026583,1.121968,0.824532,0.798177,0.862293,10.838639,45,0.51700002,0.213,0,0,1
588848900445044000,169.75237,0.29459828,0.171759,19.751524,18.22201,17.266317,16.801374,16.481441,7.711946,0.394926,3.728172,0.40896,11.141356,32,0.30899999,0.69099998,1,0,0
588848900445175000,169.98982,0.25114498,0.210221,19.681461,18.353058,17.354126,16.893005,16.583605,3.209281,0.872099,1.786674,0.868187,11.303837,30,0.322,0.391,0,0,1
588848900445176000,170.06914,0.3014891,0.102836,19.74151,18.468063,17.720345,17.327133,17.025524,3.438464,0.568377,1.79831,0.605941,10.380872,52,0.51599997,0.23,0,0,1
587722983883276000,170.19237,0.52041598,0.101043,19.326971,17.829845,17.11121,16.695974,16.418812,12.717352,0.243649,5.293226,0.255462,10.628794,36,0.029,0.97100002,1,0,0
588848898835087000,171.2667,-0.84116371,0.15176,20.72508,18.729101,17.668039,17.244547,16.884939,1.613029,0.737707,1.021493,0.753586,10.882318,64,0.42300001,0.29300001,0,0,1
588848898834956000,170.86521,-0.99844039,0.074106,19.11939,17.768751,17.112616,16.752489,16.501282,8.33892,0.449988,3.558261,0.471949,10.168174,41,0.047,0.89600003,1,0,0
587722983346929000,171.45494,0.09773268,0.073694,18.848454,17.58494,17.106815,16.820869,16.658339,9.68779,0.833827,3.497027,0.866097,10.069893,65,0.27000001,0.55000001,0,0,1
588848899908960000,171.56981,-0.067317,0.124047,19.467321,18.190639,17.483858,17.151293,16.900507,10.189968,0.53545,3.58439,0.582853,10.458267,31,0.071,0.88499999,1,0,0
588848899908829000,171.17316,-0.02287501,0.145043,19.718853,17.684593,16.580517,16.137096,15.797011,2.741453,0.796749,1.547414,0.812462,11.335876,64,0.824,0.127,0,0,1
587722982809862000,171.02778,-0.26429364,0.24322,20.977716,18.75938,17.366785,16.855171,16.516809,1.966565,0.602659,1.210383,0.63967,11.580123,28,0.80800003,0.121,0,1,0
588848899908436000,170.37281,-0.15920371,0.101045,20.242624,18.246262,17.283142,16.879639,16.520035,1.638334,0.871962,1.009851,0.907485,10.690518,30,0.81599998,0.13699999,0,0,1
587722982272663000,170.21885,-0.6579403,0.1107,18.991552,17.872566,17.339876,17.025314,16.890692,7.194391,0.881918,2.904875,0.875485,10.282813,62,0.189,0.75099999,0,0,1
588848899908436000,170.28935,-0.20353994,0.098416,19.758638,17.845148,16.92724,16.54307,16.216688,2.741029,0.70342,1.820973,0.675684,10.743674,26,0.60699999,0.39300001,0,0,1
587722982272532000,169.87377,-0.74160577,0.073721,19.025169,16.935423,16.066292,15.60838,15.184056,12.391401,0.314239,5.727433,0.323697,11.026541,44,0.15800001,0.72299999,0,0,1
587722981735661000,169.97176,-1.1502703,0.106435,19.302826,17.894503,17.190256,16.841717,16.554483,11.666186,0.743223,4.071914,0.77368,10.535932,33,0.382,0.53299999,0,0,1
587722981735727000,170.04856,-1.0639056,0.077973,18.503616,17.522118,17.19939,16.924597,16.815201,7.940603,0.731064,3.103822,0.726236,9.809487,58,0.21699999,0.51099998,0,0,1
587722982272204000,169.2251,-0.64274046,0.108564,20.442038,18.422705,17.469351,17.086174,16.75622,1.168835,0.572105,0.838176,0.629488,10.659473,56,0.53299999,0.28099999,0,0,1
588848899371237000,169.61842,-0.55218279,0.100307,19.36644,18.150705,17.52109,17.166618,16.891129,3.900693,0.436226,2.054882,0.411521,10.259197,39,0.098,0.18799999,0,0,1
588848901518852000,169.88673,1.0837495,0.105671,19.355568,17.234074,16.246681,15.836967,15.519031,5.278716,0.682374,2.98056,0.636212,11.175936,28,0.212,0.70200002,0,0,1
587722983882948000,169.50489,0.49299945,0.106893,20.014492,18.183884,17.200909,16.770721,16.460135,1.752915,0.825558,1.064285,0.866593,10.803601,51,0.43200001,0.34599999,0,0,1
588848900444782000,169.05797,0.28823307,0.139282,19.381033,17.998384,17.276669,16.890751,16.63504,12.32066,0.481269,4.402159,0.51585,10.741822,32,0.058,0.94199997,1,0,0
588848901518917000,170.08284,1.1036421,0.040207,18.915367,17.838377,17.547186,17.373972,17.35603,12.689836,0.304777,4.991578,0.334882,8.938556,24,0.054,0.671,0,0,1
587722983883145000,169.98247,0.47681993,0.074347,19.430986,17.56461,16.710611,16.281626,15.992048,1.601231,0.957282,1.152407,0.927482,10.625853,27,0.61699998,0.244,0,0,1
587722983883276000,170.20004,0.46860645,0.024173,16.575315,14.632204,13.827473,13.427857,13.148634,7.054361,0.319111,3.766284,0.415543,10.757148,37,0.13500001,0.81099999,1,0,0
588848900982178000,170.34739,0.65468881,0.101909,19.160042,17.844374,17.046038,16.648758,16.370447,5.186635,0.521928,2.607942,0.532504,10.650733,64,0.045,0.87599999,1,0,0
588848900982309000,170.61785,0.82118356,0.102565,19.607462,18.129457,17.382772,16.991945,16.744984,6.30041,0.750891,2.857535,0.762682,10.473556,25,0.134,0.69700003,0,0,1
588848900982309000,170.63719,0.68275926,0.102582,19.116716,17.435841,16.519146,16.088036,15.75474,5.238433,0.368789,3.009698,0.381297,10.973456,31,0.15800001,0.84200001,1,0,0
587722983883538000,170.84308,0.46164294,0.146137,19.062351,18.041603,17.467562,17.138954,16.998734,6.274586,0.862212,2.411766,0.893698,10.662266,36,0.153,0.75300002,0,0,1
587722983883473000,170.72734,0.45547499,0.099966,19.273073,17.485867,16.599028,16.19585,15.897757,3.188388,0.545595,2.224183,0.532811,10.867105,49,0.359,0.57300001,0,0,1
588848900982571000,171.20128,0.74773523,0.176109,20.089115,18.553631,17.657127,17.181591,16.895092,4.185102,0.714678,1.983493,0.722216,10.964849,23,0.06,0.88999999,1,0,0
588848900445634000,171.02256,0.28256354,0.131665,19.585039,17.987595,17.261509,16.867283,16.557764,8.243093,0.465175,3.530524,0.496893,10.752498,23,0.088,0.79000002,1,0,0
587722983883800000,171.46255,0.62734695,0.140222,20.474533,18.622208,17.585371,17.140982,16.749344,1.283873,0.999724,0.931377,0.996828,10.929134,50,0.46799999,0.19599999,0,0,1
587722984420671000,171.45013,0.84794819,0.049028,18.450272,16.736217,16.002666,15.659863,15.394372,2.799077,0.747119,1.632785,0.846418,10.38164,31,0.74800003,0.185,0,0,1
588848900446617000,173.2699,0.21635333,0.19738,20.696833,18.699942,17.418108,16.885828,16.609423,1.451611,0.887429,0.840899,0.957409,11.351582,24,0.898,0.102,0,1,0
587722981736710000,172.34823,-1.2173314,0.115494,19.967367,18.320238,17.366755,16.997244,16.676849,2.252099,0.876495,1.250359,0.902316,10.721663,28,0.653,0.12800001,0,0,1
587722982810452000,172.29164,-0.40436429,0.048635,17.836443,16.40642,15.681457,15.273997,14.951927,9.407677,0.348682,4.965087,0.343265,10.627041,62,0.35699999,0.62599999,0,0,1
587722981736579000,172.01222,-1.2008249,0.115441,18.631327,17.628656,17.105492,16.799782,16.649506,4.845088,0.899895,2.220009,0.913267,10.340986,25,0.132,0.68599999,0,0,1
587722983347191000,172.08748,0.11656904,0.049736,19.365885,17.98951,17.455093,17.172386,16.980501,3.564549,0.518646,1.949075,0.549999,9.588905,29,0.46799999,0.53200001,0,0,1
587722981736382000,171.58198,-1.0854305,0.10491,20.507948,18.729101,17.928247,17.728148,17.310091,0.957802,0.599923,0.802965,0.659929,10.407659,55,0.36300001,0.32800001,0,0,1
588848899908763000,171.08693,-0.05610211,0.100567,19.763016,17.859976,16.921947,16.526159,16.207483,2.005369,0.55979,1.451913,0.573308,10.781217,34,0.62,0.31799999,0,0,1
588848901519310000,170.89151,1.1265492,0.072149,19.881218,18.271624,17.472338,17.100956,16.855501,4.079119,0.735489,1.987136,0.738275,10.168135,59,0.435,0.48899999,0,0,1
587722983883407000,170.54782,0.50313162,0.149756,20.332327,18.40943,17.352587,16.925875,16.589172,1.748837,0.859294,1.184273,0.830648,11.01167,26,0.477,0.32699999,0,0,1
588848900445634000,171.14001,0.26601584,0.067633,18.875616,17.11075,16.283995,15.868069,15.586187,2.433553,0.769929,1.775617,0.706616,10.639521,36,0.69099998,0.278,0,0,1
588848900982374000,170.81027,0.64442535,0.104097,19.663759,17.497629,16.499538,16.081474,15.723469,2.503815,0.790914,1.517259,0.77763,11.106551,21,0.852,0.098,0,0,1
588848901519638000,171.60832,1.0731034,0.260759,21.105839,19.138306,17.644848,17.095995,16.734762,2.248892,0.726185,1.278238,0.768181,11.610216,34,0.866,0.134,0,1,0
587722983883866000,171.61085,0.60572499,0.286638,21.667221,18.856714,17.405617,16.847029,16.497314,5.115784,0.908992,2.067268,0.935136,11.797031,35,0.91399997,0,0,1,0
588848900446027000,171.98374,0.2847454,0.087205,19.438259,17.642551,16.829569,16.36684,16.02198,5.906329,0.352924,2.919937,0.400433,10.82398,48,0.037,0.963,1,0,0
588848900446093000,172.19164,0.36845711,0.140067,18.644688,17.596527,16.966026,16.536989,16.295059,5.148601,0.649999,2.356345,0.67877,10.932653,55,0.153,0.26199999,0,0,1
588848900446159000,172.27597,0.28138406,0.132097,19.446962,17.450523,16.357201,15.899152,15.522633,2.5391,0.783743,1.523723,0.777701,11.39587,28,0.86699998,0.097,0,1,0
588848900983095000,172.47521,0.75720253,0.237057,20.614786,18.658957,17.276182,16.747641,16.410728,3.979565,0.740182,1.919817,0.764429,11.563623,29,0.82800001,0.138,0,0,1
588848900983160000,172.55628,0.83068558,0.124367,19.775831,17.935614,16.949694,16.521076,16.185907,2.398133,0.523239,1.555861,0.539212,10.988398,67,0.44499999,0.48699999,0,0,1
588848900983226000,172.68497,0.81773544,0.073264,18.92444,17.725407,17.361849,17.1238,16.955996,5.822557,0.75232,2.537251,0.793529,9.688727,26,0.28,0.37599999,0,0,1
588848898836725000,174.89952,-0.99107425,0.077161,19.420454,17.512817,16.609535,16.211187,15.898636,1.821181,0.536308,1.462738,0.532271,10.663641,29,0.86000001,0.071,0,0,1
588848899373596000,175.02858,-0.46584526,0.075502,19.961115,18.173223,17.278133,16.811951,16.442654,2.876097,0.222354,2.044479,0.263261,10.497176,60,0.134,0.866,1,0,0
587722982811435000,174.49025,-0.30123502,0.076456,18.922644,17.885506,17.474373,17.202154,17.054865,5.171716,0.750176,2.361092,0.78603,9.860454,28,0.29499999,0.47,0,0,1
588848899910336000,174.63925,-0.05544276,0.118682,19.39406,17.659689,16.754456,16.35429,16.023298,4.527497,0.692545,2.403377,0.718874,10.941451,56,0.048,0.95200002,1,0,0
587722982274367000,174.06434,-0.74849147,0.192445,19.394892,18.373831,17.632294,17.225412,16.976273,2.124004,0.801062,1.295083,0.820065,10.845982,30,0.47400001,0.38,0,0,1
588848899373138000,173.95189,-0.49484098,0.131186,18.943428,17.605042,16.889877,16.501333,16.213928,11.267947,0.561409,4.337092,0.558867,10.884171,31,9.00E-03,0.958,1,0,0
587722982274367000,174.06175,-0.69561754,0.050085,18.920952,17.716486,17.251215,16.980537,16.77161,10.005131,0.380461,3.953562,0.4017,9.525479,53,0.098,0.85399997,0,0,1
588848899373072000,173.7039,-0.54104513,0.105177,20.498539,18.354507,17.297064,16.848366,16.476452,1.645211,0.977287,1.200141,0.969974,10.832301,57,0.71499997,0.183,0,0,1
588848898835873000,173.06026,-0.91754151,0.0775,18.724649,17.346292,16.718687,16.345062,16.097893,11.823829,0.57812,4.48666,0.588425,10.404356,32,0.052,0.94800001,1,0,0
587724650864574000,173.05993,-1.2365538,0.104577,19.591467,18.135624,17.404079,17.009521,16.764889,1.145379,0.690784,0.85733,0.730572,10.519299,29,0.46900001,0.48800001,1,0,0
587724650864574000,172.96594,-1.2484777,0.1153,20.20384,18.423155,17.4272,17.013786,16.672548,1.376401,0.33166,1.070575,0.389006,10.764744,42,0.676,0.20100001,0,0,1
587722984421458000,173.18145,0.98405359,0.141264,20.525982,18.632227,17.541302,17.105326,16.719452,1.806394,0.771822,1.22553,0.781183,10.91595,35,0.54500002,0.303,0,0,1
588848900446355000,172.79299,0.24158265,0.06121,18.373188,16.615658,15.801723,15.396615,15.114251,4.95975,0.533264,3.010021,0.53034,10.728009,33,0.64099997,0.359,0,0,1
587722984421589000,173.45624,0.85467976,0.13375,20.101606,18.400425,17.442766,17.025053,16.671803,1.438478,0.516206,1.149496,0.530792,10.830491,31,0.287,0.44800001,0,0,1
587722983347781000,173.39833,0.16087099,0.126014,19.677738,18.183126,17.355326,16.964859,16.674633,2.634003,0.858584,1.355671,0.910612,10.802011,32,0.48500001,0.191,0,0,1
587725073921671000,146.8577,-0.66285236,0.084396,19.48057,18.024372,17.384388,17.03635,17.025719,14.65289,0.810435,4.440585,0.828442,10.022538,27,0.089,0.62099999,0,0,1
588848899898343000,147.24805,-0.03572356,0.084104,19.924078,17.750231,16.765774,16.313681,15.982272,1.945028,0.88572,1.241951,0.919633,10.844511,30,0.67400002,0.27900001,0,0,1
588848899361407000,147.18679,-0.49381256,0.090241,19.159525,17.379217,16.432196,15.931062,15.559023,6.414066,0.335326,3.072906,0.386873,11.048132,62,0.047,0.76800001,0,0,1
588848899361210000,146.62966,-0.46568888,0.089256,18.864046,17.241016,16.427547,16.022676,15.725055,3.735835,0.799425,1.986361,0.832322,10.798924,51,0.255,0.745,1,0,0
588848899897884000,146.16234,-0.02242435,0.091503,19.925352,18.361776,17.459909,17.065519,16.799444,1.50434,0.445688,1.178912,0.486143,10.428811,41,0.509,0.40599999,0,0,1
587725073921081000,145.49628,-0.73679163,0.146738,20.388454,18.414707,17.292711,16.80303,16.432154,2.863176,0.335447,1.808868,0.373907,11.127041,47,0.21600001,0.597,0,0,1
587725073921016000,145.43954,-0.64524127,0.149063,18.964918,17.484529,16.58349,16.138737,15.838061,3.298563,0.612291,1.913559,0.625891,11.265551,61,0.80500001,0.162,0,0,1
587725074994757000,145.42694,0.04953673,0.090912,19.693228,17.922731,16.989935,16.568943,16.248432,1.674081,0.623515,1.084499,0.705008,10.693448,34,0.676,0.22400001,0,0,1
588848898823684000,145.1963,-0.87997986,0.118569,19.661383,18.120373,17.347607,16.986017,16.768843,1.45906,0.83935,1.063043,0.875917,10.487881,35,0.79400003,0.078,0,0,1
588848899897426000,145.21905,-0.18615382,0.123551,20.358372,18.267948,17.222477,16.785076,16.471493,1.679879,0.652965,1.204652,0.662465,10.937112,50,0.70499998,0.185,0,0,1
587725074994757000,145.32998,0.04308121,0.120432,19.556143,18.102499,17.416103,17.004622,16.758402,3.529528,0.847219,1.987965,0.856534,10.550688,30,0.114,0.83200002,1,0,0
587725076068696000,145.87188,0.87375974,0.151483,19.830284,18.16638,17.134321,16.700724,16.420967,1.901024,0.751342,1.200163,0.735329,11.099523,32,0.49399999,0.287,0,0,1
587725075531759000,145.73267,0.53403606,0.164158,20.356411,18.68623,17.561306,17.085886,16.779572,1.55123,0.462579,1.212576,0.507341,11.037421,52,0.69499999,0.204,0,0,1
587725074995085000,146.14448,0.12700616,0.125852,19.36849,18.029345,17.356377,16.986155,16.748678,6.387553,0.625412,2.80668,0.657991,10.552947,54,0.219,0.61500001,0,0,1
588848900971888000,146.78188,0.70441663,0.085327,19.143471,17.834549,17.312817,17.040297,16.90431,6.89648,0.699983,2.73799,0.758599,9.94528,71,0.13600001,0.71200001,0,0,1
587725075532415000,147.11309,0.44008895,0.062409,19.639614,17.856886,17.058577,16.660654,16.393347,1.111971,0.458327,1.01873,0.492956,10.238688,62,0.67699999,0.098,0,0,1
588848900435214000,147.32681,0.2454933,0.092754,18.292604,16.98398,16.338324,15.984365,15.781607,7.539548,0.769538,3.142446,0.790519,10.655273,53,0.465,0.47799999,0,0,1
588848898825191000,148.56496,-0.95461485,0.089045,20.229246,18.494129,17.618164,17.26145,16.980984,2.126146,0.493634,1.458918,0.513387,10.278114,33,0.368,0.31999999,0,0,1
588848898825191000,148.58499,-0.94207436,0.083919,19.080093,17.21064,16.334843,15.941627,15.608062,3.416737,0.812001,1.91269,0.823406,10.828382,29,0.74199998,0.211,0,0,1
587728948510326000,149.13546,-0.34629229,0.09081,20.220127,18.22806,17.292894,16.890749,16.567429,1.652671,0.767475,1.072472,0.739332,10.558262,33,0.50099999,0.412,0,0,1
587728947973128000,148.44055,-0.80351664,0.087061,19.243269,17.253017,16.343744,15.933688,15.6122,3.391075,0.792781,2.227685,0.728632,10.881601,41,0.63099998,0.333,0,0,1
587728949047066000,148.90844,8.76E-03,0.084725,19.77688,18.139315,17.274853,16.813206,16.496361,5.563862,0.493802,2.567927,0.529565,10.531496,30,0.19599999,0.80400002,1,0,0
588848898824863000,147.92786,-0.95696057,0.092025,20.889147,18.678919,17.615042,17.160416,16.765974,0.361801,0.994299,0.449342,0.993663,11.052415,34,0.329,0.039,0,0,1
588848899898867000,148.43474,-0.09046433,0.083689,17.916399,16.629435,16.057362,15.654381,15.492957,8.312882,0.67411,3.663116,0.652103,10.77691,39,0,0.56400001,0,0,1
587728949046804000,148.32486,0.11508665,0.163606,20.430019,18.693914,17.555811,17.105318,16.783669,1.185768,0.52625,0.849903,0.581769,11.048803,60,0.70999998,0.15099999,0,0,1
587725074995806000,147.77579,0.05411649,0.080205,19.269337,18.15814,17.6409,17.305784,17.162161,4.911578,0.700011,2.197479,0.762099,9.930161,74,0.20999999,0.37900001,0,0,1
588848899361734000,147.82997,-0.44150459,0.081078,19.753565,18.315628,17.443678,16.968887,16.622986,5.737469,0.252042,2.962111,0.294978,10.521828,28,0.081,0.87099999,1,0,0
587725074458869000,147.56782,-0.28138654,0.125901,19.834122,18.280342,17.392494,16.968124,16.665171,1.679608,0.881328,1.102612,0.92025,10.735712,23,0.62599999,0.207,0,0,1
587725074458738000,147.39152,-0.24981181,0.036204,18.844572,17.429224,16.769291,16.403538,16.11725,7.937768,0.289865,3.567091,0.341215,9.793032,26,0.301,0.65799999,0,0,1
588848900972150000,147.45014,0.75806793,0.073204,18.413616,17.308975,16.864449,16.553331,16.413403,9.397106,0.488297,3.801015,0.499999,10.028047,43,0.097,0.87199998,1,0,0
588848900972216000,147.61928,0.74705046,0.089647,19.901377,18.166075,17.449942,17.013378,16.754103,5.206278,0.187847,2.991065,0.230511,10.358475,27,0.011,0.98900002,1,0,0
588848900972413000,147.9647,0.6583516,0.143366,19.662844,17.812609,16.923126,16.543215,16.272243,1.763507,0.765736,1.219622,0.733302,10.961425,32,0.68099999,0.12800001,0,0,1
587728949046804000,148.29325,0.20397009,0.163232,20.03517,18.180109,17.057007,16.603811,16.283642,2.867981,0.750938,1.557914,0.766112,11.238988,40,0.458,0.082,0,0,1
588848900435673000,148.2522,0.24086148,0.086121,19.809027,17.990255,17.092789,16.666594,16.3445,1.393096,0.929828,1.009028,0.938338,10.589453,31,0.64899999,0.21799999,0,0,1
587725076069679000,148.07488,0.88948517,0.046552,18.852221,17.697363,17.180122,16.884968,16.749975,16.967968,0.199902,5.972823,0.231063,9.58652,30,0.084,0.91600001,0,0,1
588848900972675000,148.55894,0.63831949,0.034671,16.339399,15.155068,14.635898,14.355016,14.164253,22.908518,0.828854,8.336287,0.841166,10.296057,25,0,1,1,0,0
588848900972544000,148.28534,0.7705913,0.094336,20.06612,18.208099,17.296612,16.87985,16.541386,2.373767,0.667267,1.432766,0.625966,10.580385,62,0.221,0.62599999,0,0,1
588848899362652000,150.01692,-0.58805614,0.046008,18.615732,17.390194,16.783644,16.47859,16.182516,2.625782,0.64107,1.533892,0.675721,9.907157,55,0.38100001,0.13600001,0,0,1
588848899899654000,150.33539,-0.18287734,0.089957,18.851051,17.060112,16.187759,15.77052,15.429324,2.601547,0.476265,1.893087,0.482958,10.960919,24,0.44,0.51700002,1,0,0
587728947973652000,149.61643,-0.83448517,0.103823,18.899046,17.509598,16.784082,16.390064,16.12748,11.5568,0.532824,4.206079,0.565263,10.730247,44,0.064,0.93599999,1,0,0
587728947973652000,149.61071,-0.67147821,0.12455,19.951797,17.939817,16.880955,16.458515,16.071777,2.403305,0.720989,1.462833,0.661114,11.04565,21,0.65899998,0.273,0,0,1
587728949047656000,150.22856,0.04356253,0.099314,20.044136,18.50317,17.696898,17.572926,17.356646,7.94087,0.926597,3.070475,0.948595,10.170067,41,0.039,0.62099999,0,0,1
588848899899588000,150.18439,-0.03102159,0.088275,20.157324,18.537584,17.64649,17.171215,16.804977,2.781852,0.347572,1.835594,0.359174,10.50967,61,0.287,0.52999997,0,0,1
587728948510654000,149.94062,-0.24466869,0.042409,17.989771,16.328182,15.573512,15.229733,14.933036,9.544631,0.430686,4.891407,0.417453,10.40223,24,0.361,0.639,0,0,1
