id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
587722983346208000,0.058395,17.719645,16.521423,15.9558,15.585005,15.332585,5.461733,0.350429,3.090997,0.385947,10.315172,1
588848899905224000,0.094134,19.060028,17.707577,16.966429,16.620657,16.373806,7.826362,0.575532,3.365881,0.579704,10.497757,1
587728948516225000,0.093937,20.42123,18.343164,17.383699,16.96088,16.61866,1.442356,0.629045,1.141658,0.643247,10.577669,0
588848899904962000,0.07634,19.685644,18.156923,17.315762,16.881855,16.551903,6.37426,0.249985,3.266072,0.284904,10.411998,1
588848901515968000,0.037304,18.117577,16.310738,15.885473,15.628669,15.50391,19.119982,0.572512,6.75228,0.599618,9.726856,1
588848900979556000,0.0391,18.340109,16.702534,16.01387,15.698586,15.451053,1.896336,0.847791,1.301062,0.832552,10.125954,0
588848900442816000,0.042284,18.209387,16.382694,15.551271,15.183932,14.873407,3.252824,0.672114,2.325382,0.651963,10.524911,0
588848899906535000,0.085455,18.579428,17.211325,16.508287,16.101269,15.825122,4.493551,0.409824,2.675692,0.435949,10.705275,1
588848898832466000,0.068822,19.672832,18.363415,17.72085,17.349678,17.105509,6.678429,0.192769,3.304948,0.249993,9.935216,1
587722983346208000,0.024912,16.03857,14.978539,14.540553,14.337094,14.16807,29.666571,0.846061,12.891517,0.805798,9.80332,1
588848901519114000,0.100849,18.960976,17.420898,16.854591,16.545132,16.404074,10.217607,0.70892,3.92438,0.701987,10.424762,1
588848900445175000,0.072648,18.042025,16.11377,15.203695,14.794842,14.445222,4.378671,0.746829,2.818659,0.715504,11.238332,0
588848900982112000,0.102252,19.005253,17.166258,16.209923,15.779728,15.459522,3.680091,0.700922,1.952445,0.729416,11.1168,0
588848900982243000,0.105115,18.586718,16.563322,15.578465,15.176072,14.859395,3.986666,0.920187,2.014064,0.968003,11.381464,0
587722984420409000,0.10095,19.620516,17.966927,17.030848,16.548622,16.175467,4.859751,0.214566,2.957873,0.263419,11.003386,1
587722984420409000,0.074804,19.335337,17.698906,16.931108,16.526846,16.22612,3.055062,0.249996,2.022358,0.301139,10.470439,1
588848900445569000,0.049721,18.287659,16.856779,16.175678,15.721308,15.40521,12.320265,0.242545,5.751163,0.234526,10.461344,1
588848899372744000,0.075569,18.470579,16.697819,15.755669,15.265929,14.842595,8.178457,0.299989,4.5169,0.327971,11.161755,1
588848898832203000,0.096819,19.007168,17.94533,17.444302,17.095284,16.875668,4.316564,0.910117,2.218276,0.894324,10.206662,1
588848901516492000,0.123831,19.858255,18.172829,17.363628,16.885506,16.555145,6.342628,0.249931,3.056053,0.29753,10.916444,1
588848900979753000,0.10228,20.11957,18.159235,17.20944,16.805332,16.455397,1.529968,0.231503,1.267604,0.284756,10.707617,1
587722983344832000,0.122513,19.896036,18.261032,17.416437,16.956631,16.649775,4.266671,0.36609,2.268183,0.411997,10.825242,1
588848899907584000,0.100665,18.521925,17.345455,16.711224,16.265285,16.034779,3.88311,0.327618,2.392515,0.35824,10.749136,1
588848899908698000,0.131734,20.26873,18.524422,17.501965,17.091457,16.723694,2.569084,0.937128,1.489808,0.909127,10.826375,1
588848900445896000,0.212459,20.378511,18.439867,17.118084,16.623999,16.301556,1.923161,0.843677,1.217193,0.824197,11.519512,0
588848901519835000,0.099974,18.709776,17.28026,16.67614,16.332346,16.122503,6.372622,0.736841,2.885285,0.738196,10.597419,1
588848901519966000,0.135211,19.448788,17.693127,16.683338,16.233953,15.856641,4.349478,0.486518,2.385085,0.515986,11.24387,1
588848901520097000,0.194545,20.844105,18.734327,17.464003,17.014164,16.640751,1.42573,0.999891,0.988934,0.984534,11.277438,0
588848900446421000,0.029672,18.073326,16.274149,15.488318,15.098199,14.835287,3.423882,0.81821,2.830806,0.80836,10.214819,0
588848900446552000,0.141767,19.406324,18.200956,17.523336,17.157202,16.903097,4.526067,0.765031,2.093612,0.799848,10.599411,1
588848901517279000,0.152735,19.245943,17.817259,16.874912,16.399946,16.088167,5.082858,0.386166,2.607938,0.418338,11.245301,1
587726031168995000,0.105219,18.587118,16.938433,16.12991,15.689633,15.383033,7.326033,0.43784,3.88396,0.396599,11.137341,1
587722983881834000,0.061463,18.172541,17.040688,16.578838,16.324041,16.273043,16.763653,0.850706,5.659444,0.816896,9.961642,1
588848900981063000,0.154008,20.316442,18.414352,17.317919,16.852245,16.528208,1.718221,0.732201,1.041716,0.788613,11.070984,1
587726031169454000,0.037857,17.696136,15.963004,15.535425,15.242261,15.185798,26.327717,0.430918,8.042806,0.438191,9.664905,1
588848898834497000,0.13175,19.398739,17.937252,17.074211,16.650236,16.333172,6.909292,0.646295,3.088127,0.638002,10.925661,1
588848899908108000,0.097856,18.509048,17.11047,16.349401,15.961637,15.72774,5.347044,0.622285,2.902939,0.608684,10.815941,1
588848899907715000,0.10861,20.048161,18.499166,17.6537,17.230337,16.948341,3.653991,0.31665,2.147985,0.340026,10.516878,1
588848898833973000,0.122611,19.892504,18.324289,17.443953,17.003889,16.623739,1.256504,0.722576,0.953434,0.7326,10.802168,1
588848898833973000,0.100158,19.357897,17.872206,17.259624,16.854349,16.640072,13.643656,0.273438,4.932636,0.322084,10.361551,1
587722983882686000,0.113121,20.228716,18.483669,17.524912,17.034693,16.655045,4.550731,0.203492,2.519311,0.260493,10.87712,1
588848898824274000,0.064921,17.048891,15.935518,15.327568,14.926379,14.69404,6.738791,0.725575,3.734077,0.708746,10.870289,1
587725074458149000,0.126277,20.172516,18.490986,17.618631,17.151886,16.813946,6.07923,0.312342,2.859838,0.36636,10.780379,1
587725074458083000,0.144896,20.563263,18.686064,17.617231,17.081303,16.659048,4.388634,0.183277,2.91028,0.245597,11.15471,1
587725076068565000,0.083992,19.505066,17.54146,16.558117,16.115608,15.809623,3.352207,0.38983,2.055161,0.433324,10.864928,1
587726031696888000,0.241819,21.12471,18.946638,17.4736,16.972221,16.655914,3.131973,0.786754,1.522547,0.810799,11.519947,0
587725074995019000,0.202481,20.974947,18.853687,17.441664,16.962187,16.595278,2.285491,0.739344,1.222631,0.783287,11.39811,0
588848900971823000,0.025185,18.308083,17.419685,17.036482,16.842674,16.782391,11.041889,0.331028,4.169453,0.371524,8.826767,1
588848898825126000,0.091604,19.931822,18.360945,17.542974,17.112192,16.805801,8.325903,0.149962,4.155698,0.199964,10.410638,1
587728947973062000,0.089781,18.5242,16.495604,15.527637,15.104102,14.751297,3.160263,0.881877,1.917827,0.89414,11.323681,0
587725074995806000,0.069145,19.791927,18.230177,17.518629,17.144213,16.928431,3.335374,0.108813,2.327959,0.104792,10.010613,1
587725074458738000,0.036578,19.077185,17.942944,17.459637,17.192854,16.934824,9.943622,0.193178,4.359452,0.212437,9.297723,1
588848900972085000,0.225195,20.987612,19.099077,17.616322,17.096329,16.737202,1.711605,0.988293,1.021107,0.981744,11.470757,0
587728949852045000,0.076663,20.212404,18.489904,17.596163,17.159182,16.823393,3.088434,0.230615,1.971259,0.275326,10.323964,1
587728949583806000,0.035122,18.641291,17.572071,17.080677,16.730705,16.468082,7.802324,0.192434,3.441908,0.249997,9.507027,1
588848899899457000,0.163661,20.335894,18.49898,17.361961,16.917202,16.534092,1.678251,0.629914,1.066922,0.685216,11.122869,0
588848899899457000,0.16734,20.228018,18.501869,17.384226,16.896097,16.507591,3.535871,0.347671,2.001711,0.385308,11.179117,1
587728947973455000,0.167879,20.708132,18.861244,17.657482,17.198484,16.86727,1.569264,0.698499,0.99109,0.715763,11.028893,0
587728947973455000,0.168196,20.064207,18.344397,17.324333,16.782055,16.386433,5.821918,0.26983,2.696047,0.325363,11.303794,1
587728948510458000,0.081843,17.820091,16.867708,16.502348,16.174179,16.034353,5.117612,0.663464,2.477925,0.696321,10.280823,1
588848900436394000,0.169652,19.861572,18.475979,17.647369,17.222713,16.944899,5.137094,0.445714,2.605221,0.454531,10.846422,1
587728950121201000,0.142057,20.645647,18.660084,17.608137,17.177971,16.874472,1.772005,0.51752,1.193968,0.596101,10.881324,1
588848898827419000,0.04389,18.346558,16.55723,15.805472,15.460262,15.177266,7.380926,0.18737,4.550033,0.190046,10.339201,1
587728948512292000,0.033412,16.9184,15.088751,14.271656,13.899349,13.585023,3.981225,0.70906,2.991047,0.708896,10.818821,0
587728947975422000,0.044975,19.182022,17.422215,16.622847,16.246988,15.933331,2.513375,0.505156,1.77178,0.521641,10.108164,0
587728948511768000,0.069087,18.89852,17.275486,16.5184,16.119366,15.806147,9.889698,0.340685,4.447655,0.350154,10.552232,1
587728947974766000,0.09333,19.145514,17.508869,16.615179,16.183317,15.833869,2.505983,0.454373,1.658908,0.515831,10.880912,1
587728949048508000,0.09544,18.049744,16.803505,16.122293,15.75386,15.498825,12.644405,0.749998,5.257337,0.779256,11.02191,1
587728949049098000,0.141071,19.440958,17.908518,16.890202,16.333483,16.034164,0.858279,0.75863,0.627183,0.77408,11.285674,0
588848898828140000,0.052761,17.656292,16.135508,15.505661,15.178006,14.951171,26.22312,0.743333,8.071144,0.746844,10.469707,1
588848898828140000,0.126605,18.888056,17.537006,16.753046,16.31748,16.060705,1.985979,0.598262,1.282108,0.579441,10.967739,1
587728948512751000,0.103765,17.995234,17.384602,16.804686,16.356739,16.187929,3.394444,0.651493,2.250537,0.621641,10.903305,1
587728947975553000,0.044171,17.873936,16.841841,16.456083,16.226856,16.082426,12.322213,0.620992,4.707887,0.655805,9.619248,1
587728947975684000,0.050029,19.220741,17.56271,16.826012,16.446678,16.1563,4.115824,0.157194,2.737309,0.153263,10.079988,1
587728949049491000,0.021126,18.456842,17.267519,16.78586,16.539871,16.351751,17.925833,0.256994,6.132862,0.290619,8.983043,1
588848900438425000,0.095632,19.815203,18.051933,17.188171,16.824335,16.51189,1.399889,0.309601,1.184287,0.361144,10.511192,1
587728949586493000,0.095358,20.032444,18.106852,17.22547,16.813711,16.885258,1.594401,0.793415,1.029495,0.777693,10.603765,1
587728307485868000,0.077741,19.025442,17.775743,17.148117,16.812681,16.582352,4.882268,0.57402,2.409446,0.622627,10.146039,1
588848900438819000,0.1111,18.731009,16.860855,15.903359,15.518486,15.183811,2.968722,0.937081,1.846946,0.90694,11.256195,0
587728949586886000,0.096395,20.249266,18.245375,17.332041,16.824339,16.424238,7.941743,0.166382,4.069191,0.199607,10.7986,1
587728948513538000,0.094204,19.570002,17.761183,16.933765,16.590385,16.294115,1.589436,0.232756,1.291345,0.276623,10.57667,1
588848899365208000,0.11336,19.423416,18.083969,17.354439,16.966764,16.690544,6.788415,0.340546,3.239692,0.371624,10.568319,1
588848899901948000,0.112591,18.783382,17.594818,17.079374,16.745806,16.555901,6.371285,0.800724,2.836414,0.827884,10.403507,1
587728947975946000,0.062861,18.253193,16.623106,15.821185,15.382218,15.025525,11.142262,0.376496,4.91454,0.39617,10.830493,1
587728949049884000,0.13977,20.286341,18.356661,17.285276,16.843702,16.506651,1.836654,0.314027,1.312815,0.387005,11.003032,1
587728949587017000,0.096493,19.367682,17.98872,17.32218,16.954065,16.666674,5.369645,0.281727,2.961321,0.313731,10.393003,1
588848900439081000,0.173342,19.488001,17.988054,17.073296,16.585999,16.271631,1.87868,0.884923,1.203488,0.841024,11.255174,1
587728949587279000,0.096788,19.838799,17.988295,17.059774,16.58712,16.238571,1.800302,0.477807,1.070777,0.564227,10.808784,1
588848901512954000,0.098239,19.859959,18.385015,17.653122,17.285339,16.978304,8.329038,0.212269,3.547783,0.261738,10.359907,1
587728950124150000,0.097664,19.130106,17.379261,16.52553,16.10479,15.815269,2.991722,0.777017,1.609945,0.830996,10.892523,1
587728950124413000,0.215577,20.671204,18.861471,17.568325,17.112234,16.818174,1.589701,0.631404,1.047996,0.652447,11.299644,0
588848900439474000,0.107096,18.817339,17.327568,16.583885,16.212177,15.866119,6.372389,0.74473,2.864329,0.72717,10.850085,1
588848899366650000,0.150888,19.545706,18.009779,16.995968,16.483263,16.069139,10.661572,0.177113,4.685132,0.199953,11.32513,1
588848899903651000,0.096391,20.291981,18.457914,17.463081,17.033815,16.689363,1.179816,0.911296,0.829101,0.929617,10.605766,0
587726031165128000,0.096949,19.159502,17.712168,16.912731,16.473345,16.227398,2.639536,0.564438,1.772714,0.556254,10.713529,1
587728949588263000,0.066021,18.89039,16.95455,16.129696,15.736382,15.43277,3.28482,0.806906,1.854481,0.773978,10.702728,0
587728947441369000,0.080683,20.67238,18.472128,17.581919,17.148499,16.810915,3.454309,0.143583,2.340292,0.191973,10.531322,1
587728947978305000,0.138387,20.510773,18.228266,17.094444,16.652912,16.308731,0.85687,0.999966,0.845232,0.999893,11.336521,0
588848899904110000,0.113008,19.214577,17.769506,16.829344,16.42985,16.077097,4.730721,0.397114,2.462595,0.419657,10.899199,1
587728948515111000,0.134106,19.599474,17.657444,16.569756,16.110159,15.746655,3.012892,0.740213,1.596078,0.786224,11.371619,0
588848899367043000,0.133049,19.01968,17.494637,16.69615,16.318254,16.064024,12.240406,0.681949,4.330776,0.714888,10.844234,1
588848899903848000,0.094787,19.187321,17.332815,16.384928,15.971329,15.624398,2.884628,0.745734,1.628919,0.780749,10.979658,1
588848899366781000,0.113904,19.07375,17.720009,16.993647,16.579556,16.304686,7.865799,0.244913,3.930472,0.265917,10.793432,1
587728949588721000,0.097292,19.613438,17.756182,16.680902,16.149544,15.712952,9.154483,0.205838,4.138002,0.262486,11.178657,1
588848900441178000,0.081756,19.294891,18.05283,17.507891,17.129564,16.943377,11.589539,0.207529,4.64159,0.234498,9.987277,1
587728948516225000,0.09406,19.2195,17.799704,17.096874,16.75806,16.451506,9.966481,0.586,3.981305,0.587839,10.434896,1
588848898830958000,0.126191,19.529442,18.165417,17.371861,16.956423,16.629845,5.698172,0.399984,2.674582,0.460837,10.751481,1
587728948516094000,0.063078,18.224499,16.918518,16.316353,15.985785,15.754753,15.504889,0.366033,5.998723,0.395969,10.337947,1
588848899904831000,0.0388,17.326172,16.072422,15.533705,15.232295,15.063378,19.64883,0.875642,7.193122,0.869075,10.10242,1
587728949052571000,0.063414,18.129459,16.96224,16.576561,16.320127,16.208065,16.417425,0.894153,5.441875,0.879086,9.915936,1
587728950126117000,0.116473,19.202541,17.173626,16.162016,15.741396,15.373816,4.013326,0.694178,1.988318,0.776953,11.296182,0
588848900441440000,0.161146,20.046579,18.334173,17.490662,17.030111,16.728676,6.478559,0.299839,3.293843,0.332131,10.992592,1
587728949589442000,0.07168,18.382744,16.408194,15.483923,15.035005,14.692203,4.447512,0.842229,2.360718,0.834027,11.158496,0
587728950126575000,0.10616,19.66078,17.806993,16.935112,16.569111,16.272457,1.258487,0.985464,0.975594,0.986769,10.69956,0
588848898831876000,0.051764,18.713499,16.896076,16.000088,15.551905,15.186033,9.610373,0.249994,4.824759,0.266054,10.635822,1
588848899905683000,0.026092,17.426947,16.307194,15.886298,15.683388,15.496821,14.022326,0.413029,5.884429,0.409845,9.427157,1
587728947979681000,0.073169,19.646656,17.909809,16.780233,16.228031,15.683481,5.412634,0.335241,2.849424,0.357847,10.99747,1
588848899368616000,0.09261,19.071787,17.442501,16.559635,15.998544,15.611311,1.804048,0.633614,1.424692,0.633796,11.22791,1
587728948516552000,0.075519,18.679813,17.547153,17.080875,16.722094,16.495882,15.349642,0.156095,6.459153,0.174886,10.13173,1
587728947979550000,0.09458,20.941216,18.904522,17.855659,17.317894,16.85269,5.504139,0.243664,2.737259,0.288836,10.737785,1
588848898831155000,0.038042,18.433514,16.664671,15.827932,15.418141,15.099644,3.38622,0.790751,1.898569,0.791218,10.350268,0
587728950127493000,0.068112,18.047346,16.933933,16.424816,16.10302,15.929631,12.524483,0.836114,5.554429,0.8378,10.281146,1
588848900442685000,0.095571,19.198332,17.913698,17.227484,16.82929,16.54784,5.611677,0.367398,2.900068,0.391928,10.501491,1
588848900442751000,0.082279,18.96769,17.507847,16.773106,16.380033,16.115112,7.938724,0.469127,3.583791,0.482548,10.526569,1
588848900979556000,0.08506,18.76181,17.462551,16.794428,16.420509,16.145399,7.578457,0.549271,3.141623,0.563285,10.498392,1
588848900979556000,0.103583,19.74263,17.732824,16.780468,16.365463,16.014194,2.443945,0.629823,1.772999,0.631721,10.913501,1
587728950127558000,0.123698,20.089041,18.341915,17.390276,16.912359,16.547522,7.631086,0.20751,3.722663,0.255279,10.924008,1
588848901516623000,0.039486,16.486671,14.711037,13.955234,13.607697,13.322166,4.943473,0.978102,3.689786,0.966073,11.005319,0
588848900443209000,0.112065,19.507219,17.715061,16.736715,16.326674,16.004318,3.224811,0.292846,2.075102,0.325493,11.034002,1
587722984418508000,0.122871,19.240469,17.416151,16.410269,16.013964,15.650564,2.115253,0.823316,1.291326,0.855846,11.241949,0
588848898833645000,0.063044,19.536678,18.120523,17.531452,17.214437,17.016819,6.596281,0.487975,2.866344,0.523723,9.772025,1
587722982808223000,0.112176,20.594837,18.586292,17.562904,17.098339,16.674417,3.106387,0.231193,1.919253,0.270518,10.803102,1
588848900443865000,0.184145,19.959782,18.647268,17.72344,17.287968,16.969469,4.595139,0.894966,2.112056,0.897773,10.923835,1
587722983345029000,0.0815,20.306265,18.484919,17.620333,17.253363,16.922194,1.739212,0.75113,1.039107,0.789829,10.260623,0
588848900444258000,0.072608,18.411129,17.087254,16.478542,16.149897,15.901211,10.714874,0.332874,4.690184,0.35074,10.406645,1
588848900981194000,0.193673,20.3636,18.317286,17.021723,16.541307,16.251642,3.476422,0.755217,1.856996,0.764792,11.468943,0
588848899908239000,0.102658,19.161951,17.342119,16.440001,16.050814,15.717067,4.399214,0.483117,2.634229,0.514222,10.939163,1
587722982809272000,0.040571,16.813696,15.502206,14.878753,14.584286,14.332936,19.11512,0.728069,7.51063,0.699981,10.510079,1
587722982808813000,0.082448,19.865707,18.358393,17.628674,17.220215,16.898123,5.116688,0.303914,2.663269,0.335681,10.278809,1
587722982271877000,0.04805,17.940737,16.913609,16.550159,16.300896,16.169676,11.031132,0.281552,5.030906,0.284583,9.669775,1
587722983882752000,0.02889,16.723318,15.431338,14.804547,14.468771,14.221661,23.81842,0.556814,9.363983,0.531654,10.296521,1
588848900445044000,0.171759,19.751524,18.22201,17.266317,16.801374,16.481441,7.711946,0.394926,3.728172,0.40896,11.141356,1
587722983883276000,0.101043,19.326971,17.829845,17.11121,16.695974,16.418812,12.717352,0.243649,5.293226,0.255462,10.628794,1
588848898834956000,0.074106,19.11939,17.768751,17.112616,16.752489,16.501282,8.33892,0.449988,3.558261,0.471949,10.168174,1
588848899908960000,0.124047,19.467321,18.190639,17.483858,17.151293,16.900507,10.189968,0.53545,3.58439,0.582853,10.458267,1
587722982809862000,0.24322,20.977716,18.75938,17.366785,16.855171,16.516809,1.966565,0.602659,1.210383,0.63967,11.580123,0
588848900444782000,0.139282,19.381033,17.998384,17.276669,16.890751,16.63504,12.32066,0.481269,4.402159,0.51585,10.741822,1
587722983883276000,0.024173,16.575315,14.632204,13.827473,13.427857,13.148634,7.054361,0.319111,3.766284,0.415543,10.757148,1
588848900982178000,0.101909,19.160042,17.844374,17.046038,16.648758,16.370447,5.186635,0.521928,2.607942,0.532504,10.650733,1
588848900982309000,0.102582,19.116716,17.435841,16.519146,16.088036,15.75474,5.238433,0.368789,3.009698,0.381297,10.973456,1
